NOMBRE,GRAD_Y,GRAD_X
"CANARIAS DECOFARMA",28.4568915536,-16.2806952148
FARMACIA,28.504930095,-16.1926643429
"CLINICA VETERINARIA MARIA JIMENEZ",28.4923340968,-16.2256675836
"CRC SANTA CRUZ",28.4722767296,-16.2488803599
"CLINICA DENTAL SALUD",28.4708370685,-16.2735468324
"CLINICA BONOME",28.4667999,-16.256589
"FARMACIA TOSTE PERAZA",28.46426599,-16.26296
"FARMACIA ALFONSO GARCIA",28.46132999,-16.272554
"FARMACIA FELIPE HORMIGO",28.56052199,-16.217981
"FARMACIA PUELLES LEMUS",28.45584499,-16.280998
"FARMACIA GUANCHE",28.46794871,-16.26109605
"FARMACIA JEREZ JUSTICIA",28.47362299,-16.253183
"FARMACIA RECALDE ASTARLOA",28.43753199,-16.306019
"FARMACIA RODRIGUEZ INFANTE",28.46746299,-16.253407
"FARMACIA RODRIGUEZ DIEZ",28.46144099,-16.284479
"FISIOTERAPIA NOVA",28.44454399,-16.299887
"LABORATORIO ANALISIS CLINICOS VITHAS",28.47151561,-16.25910592
"CLINICA VITHAS SANTA CRUZ",28.47147176,-16.25918014
"POLICLINICA SALUD 4",28.46128699,-16.253417
"HOSPITAL SAN JUAN DE DIOS",28.46210672,-16.28263047
"HOSPITEN RAMBLA",28.47498397,-16.25156085
T-CUIDAMOS,28.42685011,-16.29857099
"CLINICA VETERINARIA CRUZ DEL SENOR",28.46209499,-16.272799
"CLINICA VETERINARIA CORONA",28.46036899,-16.281719
"CLINICA VETERINARIA DUGGI",28.46536999,-16.259653
"HOSPITAL VETERINARIO TACO",28.44236799,-16.301577
"FARMACIA ROMAN BOTANA",28.44840599,-16.298288
"CLINICA DR ANTONIO NAVARRO",28.44425143,-16.31008801
"RESIDENCIA 3 EDAD VIRGEN DE BEGONA I",28.473543211,-16.2546444126
"RESIDENCIA 3 EDAD SAN PANCRACIO VISTABELLA",28.4635111547,-16.2828690277
"ISABA CASA DE MAYORES",28.4645304865,-16.2812922489
"CENTRO DIA RESPIRO FAMILIAR ANAZA",28.4223245926,-16.3021813673
"CLIMINCA OFTALMOLOGICA MUINOS",28.4717155349,-16.2599750782
"FARMACIA BUENO FELIPE",28.43216351,-16.32080605
"SERVICIO INSULAR ATENCION A MUJERES VICTIMAS VIOLENCIA DE GENERO SIAM",28.4647888457,-16.2752907863
"CLINICA MARTINEZ WALLIN",28.469208071,-16.2578141554
"FARMACIA LA MARINA",28.4682016412,-16.2480266404
"CENTRO ESTANCIA DIURNA MUCHA VIDA",28.470085,-16.254017
"FISIOTERAPIA PACHU",28.4669602323,-16.2539018984
"FARMACIA GONZALEZ LUIS",28.48363899,-16.245062
"HOGAR NUESTRA SENORA DE LA CANDELARIA",28.4685345491,-16.2672684736
"RESIDENCIA 3 EDAD VIRGEN DE BEGONA II",28.4654829246,-16.2650864665
"TOKI EDER",28.4610169773,-16.2820917872
"RESIDENCIA 3 EDAD ACORAN",28.4173291174,-16.3032422343
DENTISTA,28.45541212,-16.28368959
"VETERINARIOS MISTER DOG",28.4737404768,-16.2470555217
"RESIDENCIA MAYORES AMMA SANTA CRUZ",28.4797285351,-16.2560996962
"HOSPITAL NUESTRA SENORA DE LOS DOLORES",28.4486790806,-16.3087465898
"EL JARDIN DE MI ABUELO",28.4682372869,-16.3256880572
"RESIDENCIA MAYORES OFRA",28.4571813301,-16.2886758316
"FARMACIA COROMINAS ROIG",28.46633647,-16.25617547
"FARMACIA FLORIDO LEDESMA",28.44249199,-16.332561
"FARMACIA GARCIA RAMOS",28.46411699,-16.272367
"FARMACIA MARTIN IZQUIERDO",28.4733276829,-16.2556663678
"CLINICA DENTAL MABEL DARINO",28.4384308245,-16.3045170303
"CLINICA DENTAL D GONZALEZ CANOVAS",28.4585561911,-16.2854953933
"TAC DIAGNOSTICO VETERINARIO",28.4429303501,-16.3153598282
"CENTRO DE APOYO LOGOPEDICO Y PEDAGOGICO LOGOPED",28.4377332738,-16.2955042236
"TRANSMEDICA CANARIAS",28.4437376696,-16.299940895
"CENTRO MEDICO YUMBO",28.4568741135,-16.281333013
"CONSULTORIO MEDICO HABANA",28.4701986765,-16.2722149576
"CENTRO DE SALUD",28.44860599,-16.298231
"CRC CONCORDE",28.44478299,-16.30025
FISIO-TERMAL,28.4667971943,-16.2661929442
"CLINICA FURELOS",28.4702904076,-16.2556407145
"CENTRO DE SALUD",28.46857099,-16.249435
"CENTRO DE SALUD",28.45490999,-16.28389
"CENTRO DE SALUD",28.44674899,-16.304796
"CLINICA DENTAL LAS DELICIAS",28.45218811,-16.28086332
"CENTRO DE SALUD",28.46618999,-16.254026
"CLINICA DENTAL CRUZ DEL SENOR",28.46408799,-16.272417
"CENTRO DE SALUD",28.43461599,-16.308624
SOLUDENTAL,28.4329631,-16.32023173
"CENTRO DE PROTESIS DENTAL",28.46913891,-16.27098498
"CLINICA DENTAL",28.46844383,-16.25441759
"CLINICA DENTAL YANESDENT TACO",28.44470432,-16.30024552
"CONSULTORIO MEDICO HABANA",28.47021958,-16.27219928
"CLINICA DENTAL VITALDENT",28.4663808,-16.2509094
"CLINICA DENTAL MARIA CRUZ CASTILLO",28.4468146,-16.29820205
"CLINICA DENTAL AMARO",28.46421399,-16.272087
"NEO FISIOTERAPIA",28.4416670918,-16.3147764241
"FISIOTERAPIA MARKOS BUA",28.4662381736,-16.2555040117
"REHABILITACION MASSER",28.4687788515,-16.2597579911
"FISIOTERAPIA QUIRON",28.4710237517,-16.2667963326
"JESUS ROCA MIRANDA",28.42395848,-16.31770139
"HOSPITAL FEBLES CAMPOS",28.4701927023,-16.2675995274
"CLINICA EUROSPORT",28.4577908589,-16.2956983107
"FISIO SALUD",28.468890198,-16.2584353861
FISIO-QI,28.4677083822,-16.2512581863
"FISIOTERAPIA CESAR ACOSTA",28.4671378304,-16.2491650312
"GABINETE FISIOTERAPEUTICO C L",28.4811291983,-16.2561514448
"FISIOTERAPIA ANAGA",28.4726188665,-16.2527503548
"FISIOTERAPIA ICOT HOSPITAL PARQUE",28.4703286334,-16.2537496785
"FISIOTERAPIA SANESCO",28.4554262306,-16.2676823934
"CLINICA DENTAL ANAGA",28.4793082323,-16.2447277748
"CLINICA DENTAL SANTA MARIA DEL MAR",28.4264875494,-16.3070789165
"CIRUGIA PLASTICA CRISTINO SUAREZ",28.4657816881,-16.2623658979
"CENTRO ALBA PSICOLOGIA",28.4684699,-16.263421
"CENTROS DE CALIDAD DENTAL DE CANARIAS",28.470189,-16.25666
"REHABILITY TNF",28.466656,-16.256925
"CONSULTORIO ROQUE NEGRO",28.5433243275,-16.247168305
"CENTRO REHABILITADOR SANTA CRUZ",28.4499913821,-16.2753655667
"AMBULANCIA TENERIFE",28.4190549014,-16.3220463344
"KHEIR FISIOTERAPIA",28.4698957329,-16.2554570311
"FARMACIA AVENIDA",28.424296743,-16.303057037
"CLINICA VETERINARIA LA GALLEGA",28.43332236,-16.32048842
"CENTRO FISIOTERAPIA FISIOSPORT",28.43983978,-16.31681468
"CRUZ DENTAL",28.441996966,-16.3134826276
"FARMACIA GONZALEZ MEDINA",28.4424004802,-16.313898223
"CLINICA DENTAL ANAGA",28.44300474,-16.31184149
"FARMACIA TRIVINO",28.43549926,-16.31943921
"CLINICA DENTAL ESTHER BARBUZANO",28.4420593672,-16.3143428016
"CENTRO DE YOGA RAMAYANA",28.4365332,-16.31924907
"FARMACIA CABRERA CREMADES",28.4518895,-16.2812235
"CLINICA DENTAL LOS MAJUELOS",28.437785784,-16.3191105815
"RENOVACION INMEDIATA",28.4270642257,-16.2993692815
"FISIOTERAPIA YUMBO",28.45517818,-16.28390159
"BUCALIA CENTRO DENTAL",28.47017101,-16.27109841
"FARMACIA EVORA",28.469565,-16.25052669
"FARMACIA LAS INDIAS",28.46720898,-16.2727985
"FARMACIA GARCIA GARCIA",28.46707539,-16.25068557
"CLINICA VETERINARIA SALAMANCA",28.46935723,-16.26244069
"FARMACIA FERNANDEZ COLINA",28.4757464,-16.24948456
"FARMACIA LAS DELICIAS",28.45249138,-16.28402043
"JESUS ROCA MIRANDA",28.42426552,-16.31730778
"CENTRO NEUROLOGICO ANTONIO ALAYON",28.47549902,-16.25013452
"FARMACIA MELCHOR PEREZ",28.44601894,-16.2999788
"CENTRO DIA MAYORES HASSIDIM",28.4557218968,-16.2844901401
"CLINICA DENTAL DARIAS",28.44643499,-16.301249
"FARMACIA CASTILLO",28.46688387,-16.24993781
"FARMACIA GARCIA GALLARDO",28.45236926,-16.2871543
"CLINICA VETERINARIA VESAL",28.46549911,-16.27073109
"FARMACIA SALAMANCA",28.47025963,-16.26188143
"DOCTOR CONCEPCION PEREZ",28.467289509,-16.2557608278
"CLINICA DENTAL CEOSC",28.4710528525,-16.2528510667
"DOCTOR GARNIER RODRIGUEZ",28.469519023,-16.2605973599
"DOCTOR SORIANO BENITEZ DE LUGO",28.4681104201,-16.2555779139
"RESIDENCIA CONCHA CASTRO",28.4738669191,-16.277854398
"RESIDENCIA MAYORES MIRADOR DE IFARA",28.4793731945,-16.2571450187
"CLINICA DENTAL MANUEL MARIN",28.446048133,-16.2976911234
"CLINICA DENTAL CRUZ DEL SENOR",28.4639861415,-16.2724303994
"DOCTOR ESPINOSA BARROSO",28.4660900889,-16.2703850602
"CLINICA DENTAL IBRAHIM TRUJILLO",28.467134511,-16.25006211
"CLINICA DENTAL DR MOLINA",28.46864637,-16.2516540401
"LABORATORIO DENTAL ANTONIO RODRIGUEZ",28.4675319529,-16.2602787709
"PODOLOGO MARTIN CAPOTE",28.4703331534,-16.2501107542
"CENTRO PODOLOGICO MENDEZ",28.4721905162,-16.2512973255
"PSICOLOGIA CLINICA ALFONSO DELGADO",28.4685786498,-16.251420822
"HU NUESTRA SENORA DE LA CANDELARIA",28.4487053068,-16.2846976386
"POLICLINICA PARQUE LA GRANJA",28.4632037998,-16.263685597
"SHIATSU CENTRO TERAPEUTICO",28.4681160621,-16.2556228401
"RESIDENCIA MAYORES ANDALUSI",28.4726933,-16.2595888293
"CLINICA DENTAL PAVILLARD",28.4675358192,-16.2516531666
"CENTRO LOGOPEDICO MACARENA ALVAREZ",28.4734113654,-16.2509140121
"PSICOLOGA ANA OLIVES",28.4685960153,-16.2514321102
"LABORATORIO TECNOVA DENTAL",28.4731757893,-16.2479323051
"RESIDENCIA 3 EDAD VIRGEN DE BEGONA III",28.4701881774,-16.2587100246
