NOMBRE,GRAD_Y,GRAD_X
BODYBELL,28.46694191,-16.25037894
"REFAN SANTA CRUZ",28.42693982,-16.30118228
"EL CORUJO",28.46754573,-16.24959050
"PERFUMERIA PALAREA",28.46773779,-16.25318011
"RELOJERIA PADRON",28.46721694,-16.25340261
"RELOJERIA PLAZA",28.46673308,-16.24904315
LOCATEL,28.45412242,-16.29686943
"HTN MOVISTAR TACO",28.44676799,-16.29856100
"TELEFONIA ORANGE",28.42682517,-16.30123493
"TELEFONIA ORANGE",28.42688111,-16.30121459
"JUGUETERIAS ARVELO",28.45721299,-16.25801100
"TELEFONIA VODAFONE GEMATEL",28.45725999,-16.25869900
"LA CLINICA DEL MOVIL",28.42692602,-16.30080884
"CANARYPHONE MOVISTAR",28.45849999,-16.25586400
"INK MOBILE",28.46653777,-16.24909365
"TELEFONIA MOVISTAR",28.46900499,-16.25037000
"THE PHONE HOUSE",28.45634399,-16.25840700
"THE PHONE HOUSE",28.42696840,-16.30071022
"TELEFONIA YOIGO",28.42660738,-16.30124728
"VODAFONE MEDEROS MOVITEN",28.46788519,-16.26332575
"TENE PHONE",28.43579049,-16.31982413
"TELEFONIA MOVISTAR",28.46771228,-16.24797602
"TELEFONIA MOVISTAR",28.46789416,-16.26342993
"CALZADOS EL NUMERO",28.44648299,-16.29921800
"CALZADOS CELY",28.44794699,-16.29787600
"EL NUMERO PECA S",28.44656992,-16.29892289
"SPORT ZONE",28.42696833,-16.30155961
"EUREKA ZAPATOS BOLSOS",28.46776512,-16.25151802
"CALZADOS MARYPAZ",28.46726599,-16.25170800
"CAROLINA BOIX",28.46660259,-16.25111722
"CALZADOS MARYPAZ",28.45664599,-16.25865100
"CALZADOS RAQUEL",28.44470899,-16.30027800
"CALZADOS RAQUEL",28.44474499,-16.30026400
"CALZADOS RAQUEL",28.44475599,-16.30013100
"CALZADOS RAQUEL",28.44472499,-16.30014200
"GB BRAVO",28.46743805,-16.25068280
"CALZADOS CALZALIA",28.47031126,-16.27194541
"CALZADOS EUREKA PEYGO",28.46739396,-16.24974565
"CALZADOS CAROLINA BOIX",28.45621899,-16.25838300
"CALZADOS CAPRI",28.46768899,-16.25884600
"CALZADOS LAS PALMERAS",28.46751699,-16.25886600
"VERTIGO BY SHOES",28.46839899,-16.25365000
"ZAPATERIA NENES",28.44444899,-16.30018100
"ZAPATERIA GORAY",28.46869860,-16.26418348
"CALZA MODA",28.42640375,-16.30086713
MARHINO,28.46882253,-16.25369913
"ZAPATERIA HELENS COMPLEMENTOS",28.46111847,-16.25416908
"SALAMANCA CALZADOS Y COMPLEMENTOS",28.46935257,-16.26377248
"WEHBE CALZADOS",28.46812635,-16.25575294
"THE OUTLET CALZADOS SHOES",28.46800786,-16.25221346
"NOCTALIA FLEX",28.46823137,-16.25097264
"PROYMOIN COCINAS",28.44254900,-16.31262352
"ROCHE BOBOIS",28.47591061,-16.24901459
"MAXI MARKET",28.42651014,-16.29980346
PARTYFIESTA,28.46691485,-16.25208873
"LA GALAICA",28.46724914,-16.25161948
"MARCELINO DEL PINO SUAREZ",28.46289799,-16.25152500
"KIOSCO AVENIDA",28.44123006,-16.29722722
"KIOSCO EL TABLERO",28.42507279,-16.33385096
RETTO,28.46861399,-16.25154500
"BAZAR QING",28.44751099,-16.29839200
"SOLUCIONES EXTREME CANARIAS",28.45090899,-16.29753900
"7 CAMICIE",28.46702310,-16.25033058
"BASICO WEAR",28.46861451,-16.25154539
BACHUS,28.46875975,-16.25409541
CALZEDONIA,28.45729899,-16.25822300
"CASA SAMS",28.46646408,-16.25062867
BEAUTIK,28.45687199,-16.25932100
"ENCUENTRO MODA",28.46195199,-16.25314400
"ENCUENTRO MODA",28.46755625,-16.25476253
"DE LOLAS",28.46838464,-16.25125639
"JACK JONES",28.45661799,-16.25809500
"BY BOUNTY",28.46992460,-16.25213947
"DE FUMEE",28.46852667,-16.25220512
BROKER,28.46960713,-16.25185331
"HARRIS MEN",28.46933299,-16.25267956
"ALMACENES ABRIL",28.45261629,-16.28156769
"DE LOLAS",28.46777704,-16.25161070
FRAROSI,28.46851987,-16.25155584
"BAZAR DAMASCO",28.46716100,-16.25197339
"BOUTIQUE PASARELA",28.46824941,-16.25297431
"B B INTERNACIONAL",28.46959741,-16.25030866
"DIVINAS TENTACIONES BOUTIQUE",28.46636120,-16.27049699
"DELMOOD FACTORY LINE",28.46752127,-16.25376129
"LENITA XTG",28.45702399,-16.25922700
"MASSIMO DUTTI",28.46701099,-16.25087600
"MI SOLE",28.46868399,-16.25407000
"MASSIMO DUTTI",28.45728399,-16.25901700
WORTEN,28.42663748,-16.30147276
"MASSIMO DUTTI",28.46713208,-16.25175263
"JUGUETERIAS ARVELO",28.46778699,-16.25999300
"MISTIC SIAM",28.46740399,-16.25748500
"MELANI MODA INFANTIL",28.43467548,-16.32012546
"NECK NECK JUNIOR BABY",28.46846899,-16.25233700
"GLORIA STYLE",28.46079972,-16.25377574
"LENCERIA PRAGOS",28.46832926,-16.25241389
"MAX MARA",28.47086648,-16.25198681
"GALERIAS WEHBE",28.45723236,-16.25742024
"NICE THINGS",28.46817499,-16.25287600
"NO NAME",28.46850199,-16.25147700
"RKS FOOTWEAR",28.45706599,-16.25788200
PIMKIE,28.46727599,-16.25277300
"PULL BEAR",28.45731099,-16.25885400
"PEPAS MODA",28.44485099,-16.29997400
SPRINGFIELD,28.45692499,-16.25794700
STRADIVARIUS,28.46749055,-16.25355088
STRESS,28.46823758,-16.25321642
STRADIVARIUS,28.42662308,-16.30071596
PRENATAL,28.46982057,-16.25222843
"TALLA A TALLA",28.46776512,-16.25151802
PRONOVIAS,28.46688782,-16.25194244
"NEW YORKER",28.46684579,-16.24963231
"PELKA TRAVEL BAGS",28.46731000,-16.25298625
TRIBECA,28.46845816,-16.25323858
TELEROPA,28.46662047,-16.27102819
"NIBE MODAS",28.46652425,-16.27135660
"NEW ENGLAND",28.46664399,-16.24812600
"MODAS LIN LIN",28.46613136,-16.24926058
SPRINGFIELD,28.42704906,-16.30096906
"PAPELERIA FOLDER",28.46726771,-16.24858873
"ALMACENES HERREROS",28.46704103,-16.25046923
"ALMACENES NUMERO 1",28.46722499,-16.25143100
"ALMACENES HERREROS",28.42673887,-16.30070660
JEIMAR,28.45243811,-16.29890598
ZAPPER,28.47004544,-16.25221186
"SOLE MELIAN COMPLEMENTOS",28.46808980,-16.26096274
"TEJANOS Y PIELES",28.46610399,-16.24958700
"MULTIOPTICAS LABOP",28.46794599,-16.25188800
"MULTIOPTICAS RODRIGUEZ",28.46780935,-16.25436647
"MULTIOPTICAS RODRIGUEZ",28.42697530,-16.30108061
"OPTICA BARREIROS",28.46901198,-16.25083869
"IDESA PARFUMS",28.42270521,-16.32078294
"LOURDES OPTICA",28.46691626,-16.27073199
"CANARYPHONE MOVISTAR",28.42690623,-16.30108577
"TELEFONIA MOVISTAR",28.46808799,-16.25252500
"RELOJERIA OMEGA",28.46923758,-16.27150300
"RELOJERIA LONGINES",28.46977349,-16.26341441
"TELEFONIA ORANGE",28.46754199,-16.25918400
"VIDEOCLUB LOS MAJUELOS",28.44783483,-16.30616587
"PECA S",28.45683999,-16.25798000
"PECA S",28.46769595,-16.25059109
"PECA S",28.42665478,-16.30153757
"MBT THE ANTISHOE",28.46749570,-16.24868789
"ZAPATERIA AJABO",28.45880199,-16.25627500
"ALORA ZAPATERIA",28.43275887,-16.32064615
"SINPROMI LA ALPIZPA",28.47124899,-16.24957900
"DEPORTES NIVARIA",28.44655757,-16.29837508
"ESTANCO LIDIA",28.45939628,-16.30079543
"VODAFONE REDCOM",28.44465999,-16.30017700
"CASH CONVERTERS",28.47025399,-16.25000600
"MULTITIENDAS MARICHAL",28.46428899,-16.27186600
"GREEN BABY",28.46777513,-16.24979047
"SHOP ROOM OUTLET",28.46800051,-16.25300505
"ALMACENES CABELLO Y CABRERA",28.45265113,-16.28028758
"CONFECCIONES EL 99",28.46769899,-16.25893400
"ANFER S",28.46711381,-16.25093347
"ROSAGIL BOUTIQUE",28.46730881,-16.25441151
"LA TIENDA DE CONCHI Y ALI",28.44828746,-16.30617915
"CONFECCIONES MUNDIAL",28.46693631,-16.25032918
"BOUTIQUE COQUET",28.46829673,-16.25247857
KMISETAS,28.44467199,-16.29986500
"MAGO OUTLET",28.42682575,-16.30160640
"MODA CIBELES",28.46747799,-16.25838000
KOL-MAN,28.47083722,-16.25158017
"SOI COMPLEMENTOS",28.46803430,-16.25233248
WEHBE,28.46721874,-16.25242807
"WILLY JORGE",28.44471999,-16.30008900
"WOMEN SECRET",28.46738065,-16.25263785
"WOMEN SECRET",28.42701268,-16.30084727
PASSIONMANIA,28.47042626,-16.25163209
MOUJIR,28.46770393,-16.25122524
"PASSION COMPLEMENTOS",28.45529782,-16.28383917
"GENERAL OPTICA",28.46744599,-16.25801200
"ABUELA LALA",28.46893000,-16.25307794
"ORTOPEDIA CENTRAL VICTORIA",28.46775599,-16.25962700
"CORP S",28.46717201,-16.25203921
"ENCUENTRO MODA",28.46701114,-16.25087679
"SANTOS TENERIFE",28.46955679,-16.25223463
"SEGUNDA MANO TF",28.46252172,-16.25336418
SIEMPREVIVA,28.46911965,-16.25392130
SILBON,28.47034087,-16.25158777
"FAMILY TOYS",28.42610988,-16.29981736
"VIDEOCLUB RAMBLA",28.47579479,-16.24933611
"MULTIOPTICAS RODRIGUEZ",28.42692427,-16.30114305
"PETIT COUTURIERE",28.42649852,-16.30110026
"ALIANZAS PEDRORO",28.46237099,-16.25151800
"ARREGLOS CAMISETAS",28.46237999,-16.25158900
"SEMILLA DORADA",28.43446415,-16.31981796
"ULTIMA INFORMATICA",28.45887099,-16.25598600
FORECAST,28.45869799,-16.25648100
"MY PLANET INTIMO",28.45885599,-16.25605400
"DISCOS REAL MUSICAL",28.46786915,-16.25350972
BENETTON,28.45849399,-16.25637400
INGLOT,28.45850899,-16.25629700
BISSU,28.45858999,-16.25593000
"KORNER STREET",28.46743992,-16.25075800
"MONTE SION COMPRA VENTA ORO",28.46087099,-16.27176900
"LIBRERIA LA ISLA",28.46689661,-16.25372460
"DISCOS SONORA",28.46707458,-16.25372390
"TOYCASA TORRES Y CALERO",28.45459730,-16.29363804
"ARTE PERSA",28.46890390,-16.25790500
"GPV INFORMATICA",28.45469696,-16.29601211
"TOYCASA TORRES Y CALERO",28.45459400,-16.29354685
"BAZAR LIBERTY",28.46704136,-16.24845551
"MERCERIA Y MODAS MILAGROS",28.44989699,-16.29922100
"TIME ROAD",28.45659799,-16.25950300
"YVES ROCHER CENTRO DE BELLEZA",28.45662099,-16.25928800
"EL PALACIO DE LOS PETARDOS",28.44307137,-16.33329570
"NETWORK CANARIAS",28.42649067,-16.30047080
"HAPPY KRISHNA",28.42690114,-16.30072793
"MIKE SOLUTION",28.45545124,-16.28367612
"COMERCIAL ELECTRICA DE CANARIAS COELCA",28.46853408,-16.25195507
"SUENOS MANUALIDADES",28.44167173,-16.31464873
"ZAPATERO RAMOS",28.46887981,-16.27134252
"DEPORTES TIEMPO LIBRE",28.44777768,-16.29805384
"BICI SPRINTER",28.44490999,-16.30019900
"MC BAZAR",28.46741765,-16.25380882
"CASI 24 HORAS",28.44999347,-16.29697016
"ESTANCO GUILLE",28.45348172,-16.29848001
DKASA,28.44678999,-16.29764200
"DIMENSIONES YARA",28.45224763,-16.29803631
"ESTANCO RUTH",28.44615686,-16.30022813
"LIBRERIA LA ISLA",28.46764886,-16.25415426
"LIBRERIA LA ISLA",28.46709522,-16.25382111
"LIBRERIA LA ISLA",28.46705897,-16.25362446
"CAROLAN TENERIFE",28.46797854,-16.25206708
"BAZAR TABAQUERIA LAURA",28.46183399,-16.25319400
"CAPRICHOS NANY",28.46768799,-16.25868100
"CAROLAN TENERIFE",28.46833367,-16.25953953
"CASA VASI",28.46746959,-16.24800263
"BAZAR HOLA",28.45265829,-16.28649560
"COMERCIAL VALENCIA",28.46844720,-16.25359476
"COMERCIAL DE BENDICION",28.46620209,-16.24914487
"COMERCIAL HANG",28.46645157,-16.25050685
"ESTANCO 1X2",28.47088229,-16.26429400
"DEBIN WEI",28.46266699,-16.25165700
"DAILY PRICE",28.47063799,-16.24991300
"COMPI FIESTA",28.46219099,-16.25162700
"DAILY PRICE",28.44465999,-16.30014400
"DAILY PRICE",28.44460899,-16.30018900
"DAILY PRICE",28.44458899,-16.30013400
"COMERCIAL BARRIOS Y BAEZ",28.44295613,-16.31192841
"DKASA DROGUERIA",28.46511310,-16.27019489
"COMERCIAL DE BENDICION",28.46274400,-16.26344541
"EL HOGAR DE REGALITOS",28.46643497,-16.27022141
"EL TENDAL REGALOS",28.46848284,-16.26164324
"ESTANCO AGONEY",28.46514866,-16.27064937
"COMERCIAL WU LIN",28.46663985,-16.26162514
"COMERCIAL BAZAR ALVAREZ",28.46932204,-16.25971942
"COMERCIAL GUO FEN",28.46603779,-16.25004953
"MULTITIENDA EL PASILLO",28.46978010,-16.26325120
"MULTITIENDA REMATE",28.44437399,-16.30014400
"MULTITIENDA DE PASO",28.44406306,-16.31027874
"MULTITIENDA CON TODO",28.47014977,-16.27076508
"PORCELANAS LONDON",28.46828697,-16.25270546
"ESTANCO EVITA",28.45254136,-16.28128612
"JOYERIA LORENZO",28.46693504,-16.25303679
"NATALE ARTE FOTOGRAFICO",28.46696740,-16.25319021
"LIBRERIA UNICORNIO",28.45370643,-16.29640369
"MULTITIENDA ARREBATO",28.44095551,-16.29734437
"FERRETERIA LA HERRADURA",28.44067242,-16.29711064
AGRIZOO,28.46597966,-16.25157080
"TORNILLERIA HERMANOS LEON",28.43672454,-16.30726060
"CANARY BOOKS",28.46717677,-16.26065127
"LIBRERIA IFARA",28.46843062,-16.25902324
"LIBRERIA PAPELERIA TINCER",28.44504137,-16.30489021
"COMERCIAL PESTANO",28.44681361,-16.31841967
"DEPORTES BERI",28.47307866,-16.27818653
"DEPORTES CARIBE",28.47250907,-16.27819715
"ESTANCO OLIVA",28.47230053,-16.27841314
"ESTANCO ITA",28.47208888,-16.27764125
"MULTITIENDA AMYEMI",28.44619661,-16.31350443
SUCONSA,28.44582054,-16.31528171
"CANARI FAUNA",28.44260406,-16.31677775
"LA PEQUENA MASCOTA",28.42712102,-16.30559776
"CONFECCIONES EL 95",28.42693361,-16.30597641
"FERRETERIA LOS ALISIOS",28.42802554,-16.30727089
"COLORIN CALZADOS Y COMPLEMENTOS",28.42690264,-16.30619304
"MODAS VICKY",28.44171021,-16.31702299
"PAPELERIA ALMOGAREN GUANCHE",28.44857190,-16.29749400
"COPISTERIA ABACO",28.45528600,-16.28390200
CAPPO,28.46654090,-16.26053100
"BOUTIQUE CARNAVAL",28.46861090,-16.25141800
"ARREGLOS BEGO",28.46254190,-16.25184700
"ARTE Y HOBBY",28.46658590,-16.25706200
"BAZAR LIBERTY",28.46707100,-16.24848400
AUDITEN,28.46641400,-16.25943000
BICHARA,28.47007590,-16.26158200
"BY ZENE",28.46796490,-16.25477400
"BOUTIQUE CAPRICHOS NANY",28.46758790,-16.25717700
"CENTRO OPTICO SANTA CRUZ",28.46882120,-16.25405700
"BOUTIQUE NORMA TALLAS GRANDES",28.46801200,-16.25255100
"DALIA PERFUMERIA",28.46705490,-16.25021900
CUPLE,28.46918600,-16.25158800
"ELECTRICA ECO",28.46605500,-16.25727300
"DI PIU MILANO",28.46729500,-16.25582800
FERREOFERTA,28.46789000,-16.25791200
EASYOPTIK,28.46606900,-16.25140000
"CHIC FOTO LABORATORIO",28.46607200,-16.25773700
"FERRETERIA BENAVIDES",28.46872000,-16.25897300
"FERRETERIA FARICAN",28.46647300,-16.25748400
"CREACION FLORAL",28.46920490,-16.25400700
"ESTANCO PAPELERIA LAS 6 T",28.46511690,-16.27383700
"ESTANCO PAPELERIA TENERIFE",28.46587600,-16.26706100
"COLORIN CALZADOS",28.42692401,-16.30612285
"FLORISTERIA ALEJANDRO",28.46725100,-16.26082600
"FOREVER MAGIA",28.44731300,-16.29862100
FITENIA,28.46650100,-16.25264900
"FORUM MODA HOMBRE",28.46909890,-16.25391000
KISH,28.46706190,-16.24835300
FRABETT,28.46607600,-16.25174900
FLORESTA,28.46711900,-16.25335700
"FUSSION SEX",28.46664180,-16.25555200
"GALERIA CREATIVA",28.46912800,-16.25395500
"FRIKING TENERIFE",28.46751590,-16.25234400
"FLORISTERIA MIS GIRASOLES",28.44779600,-16.29863300
"JJZ EXCLUSIVE",28.46251300,-16.25185700
"GLORY OPTICA",28.46679590,-16.25168700
"FERRETERIA MULTIHOGAR",28.46671100,-16.25277700
LOHER,28.46614900,-16.25616700
"LA CASA DE LAS SEMILLAS CASEVA",28.46726690,-16.25920200
"LA LOLA",28.46819190,-16.25275000
"PAPELERIA MARAGA",28.46648890,-16.26003100
"LA FLORERIA",28.46814200,-16.25331900
"MUEBLES LA MODERNA",28.47102590,-16.25311900
KENTIA,28.46642990,-16.25918800
"LA TRASTIENDA",28.46813990,-16.25738100
"LIBRERIA PAPELERIA ILUSIONES",28.44449985,-16.30008846
JMORENO,28.46814234,-16.25975929
"MAS AROMAS",28.45528600,-16.28390200
"MASCOTAS WENDY",28.45282390,-16.28556500
"PAPELERIA NIVARIA",28.46657890,-16.25146400
"MAMA Y YO",28.46909600,-16.25396500
"OPTICA RIEU",28.46690390,-16.25012300
"MULTITIENDAS TENERIFE",28.44650400,-16.29594900
MOOBY,28.46812390,-16.25248900
MAMILAPINATAPAI,28.46799290,-16.25166600
"NATUR PARADISE",28.46640890,-16.24789000
"M KOTAS TENERIFE",28.44677490,-16.29870700
"NENA SIMANCAS",28.46724610,-16.25436400
"OPTICA TEIDE MARSIL",28.46643990,-16.25241400
"ORTOPEDIA BAMBI",28.47030600,-16.25256300
PRODUPIEL,28.46590700,-16.27151300
"REFAN GUIMERA",28.46638090,-16.25155300
SADALIAR,28.46658100,-16.25188400
"ONDA CORTA MUJER",28.46838190,-16.25820900
POCHITO,28.46727390,-16.25153600
"ROTSEN SASTRERIA",28.46708110,-16.25345800
PERFUMHADA,28.46759190,-16.26125000
"PLANET SOCCER TENERIFE",28.46805900,-16.25164600
"SALVARANI FEG",28.46669190,-16.25393400
"SIEMPRE NOI",28.46798890,-16.25299400
"RELOJERIA ALEMANA ARMERIA",28.46901190,-16.25370200
"PAEZ SANTA CRUZ",28.46618700,-16.25909400
VISANTA,28.46610190,-16.24811400
"RADIO ONDAS",28.46702200,-16.25700900
"SCORPIO VIDEO CLUB",28.46809890,-16.25782900
"ZAPATERIA LOS CUBANOS",28.46822690,-16.25362000
"RE CICLOS",28.46663790,-16.25001200
"PAPELERIA RIVERO",28.46888957,-16.24849702
"SEX SHOP LUNA",28.47141211,-16.25144624
"LOBO TRES",28.47048414,-16.25080996
LUXOR,28.47032752,-16.25078214
"JUGUETERIAS ARVELO",28.47192323,-16.25231997
"LIBRERIA PAPELERIA REGIONAL",28.46928284,-16.24862234
BEBELAND,28.47012716,-16.25424413
"HOSPITAL DEL MOVIL",28.46887596,-16.25542700
SPINNAKER,28.46979135,-16.24888279
"BUBA ANIMALES",28.47036740,-16.25025756
"ZAPATERIA EL TOSCAL",28.47092891,-16.24930301
"X TREN",28.47038949,-16.25029851
"FILATELIA MEDINA",28.47110455,-16.25160435
"LOLA PELUQUERIA CANINA",28.46926911,-16.24898853
"BAZAR NANDI",28.48722508,-16.23767690
"PRONTO MODA HERMINIA",28.47206072,-16.27829552
"PELUQUERIA CANINA DOG BEAUTY",28.47205836,-16.27773321
"MULTITIENDA GABEN",28.47200430,-16.27812809
"CALYELO CREACIONES",28.46677919,-16.26202665
"LIBRERIA LA GAVIOTA",28.45238016,-16.28616849
"MULTITIENDA DETALLITOS",28.45252936,-16.28662993
"MERCADO DE LA ABEJERA",28.45471044,-16.27292684
"ALMACENES ELLE",28.46019719,-16.26994404
"BASE DEPORTES SALUD",28.44399623,-16.30002881
"TELEFONIA JAZZTEL",28.42656635,-16.30086550
"ESTER MODA",28.46656807,-16.27057458
"BAZAR ZARPA",28.43559423,-16.31993032
"FLORISTERIA K-IRIS",28.43012657,-16.32111277
"DEPORTES EMPATE",28.43201057,-16.32085820
"BABY SHOWER",28.43118873,-16.32116924
"STYLO FOTOGRAFOS",28.43722756,-16.31897522
"JOYERIA LEXLY",28.43686400,-16.31914378
"FERRETODO LOS MAJUELOS",28.43710861,-16.31903486
EUROBICISPORT,28.43317187,-16.32052259
"CALZADOS DAMA",28.43292319,-16.32059414
"TEIDELED ILUMINACION",28.43306458,-16.32055986
"DECOR CID",28.43269644,-16.32066650
"FARMA NATURAL",28.43283872,-16.32062398
"VIRUS BIKE SHOP",28.43574010,-16.31947084
"EL BUDA BAZAR ZEN",28.43246554,-16.32036670
"CLICK FOTO",28.44264156,-16.31246250
"TELEFONIA MOVISTAR TELYCO PALMA",28.43493849,-16.31970288
"FERRETERIA GAVISA",28.43405580,-16.31993129
"TODO JOBY",28.43556965,-16.31949073
"DOCTOR PC",28.43433641,-16.31985241
"MI LINDA MASCOTA",28.43430035,-16.31986224
"MASCOTAS BRUNILA",28.43485106,-16.31972784
KPRECIOS,28.43481040,-16.31974700
"BAZAR TESI",28.43433961,-16.32022565
"JOYERIAS LA PAZ",28.43658433,-16.31960748
"TELEFONIA MOVISTAR",28.44033037,-16.31558720
"FUSION MODA",28.43573802,-16.31983892
"PINATAS Y FIESTAS JOYSA",28.43606657,-16.31974261
"D TODO MULTITIENDA",28.43584978,-16.31980942
"MULTITIENDA TRANCAS Y BARRANCAS",28.43419269,-16.31989181
"TIENDAS DEPORTIVAS CANARIAS TDC SPORT",28.44180976,-16.31449085
"ESTANCO PIRUETAS",28.44188375,-16.31436821
"FOTO JOVEN",28.44176827,-16.31454696
LOKURA,28.44172230,-16.31459530
"ARTICULOS DE PELUQUERIA Y ESTETICA",28.46881164,-16.26389283
"FLORISTAS EL AGRICULTOR",28.44244269,-16.31279467
"TOSCO ESTILO",28.44226922,-16.31308854
"MERCERIA PILO",28.44259524,-16.31254687
"ZAPATERIA LA GALLEGA",28.43595928,-16.31977989
"PAPELERIA JAUBERT",28.44315741,-16.31158082
BAYBU,28.43675525,-16.31955682
"OPTICA LA GALLEGA",28.43568521,-16.31985848
"MODA FASHION Z Y X",28.44341334,-16.31115418
"THE BIG ORANGE CENTRO DE OCIO",28.44289616,-16.31201261
"IPC INFORMATICA PROFESIONAL DE CANARIAS",28.43578271,-16.31945117
"MAEL MANTENIMIENTOS ELECTRICOS",28.42950386,-16.32071114
"TOYCASA TORRES Y CALERO",28.44381278,-16.31217423
"VOLVORETA KIDS",28.43672910,-16.31956605
"OUTLESS KIDS",28.43621254,-16.31971457
"TIPI Y TAPE ZAPATERO",28.44321295,-16.31148369
"FERRETERIA SOBRADILLO",28.44079664,-16.31913359
"CASA J CARLOS",28.44034913,-16.32068773
"DEPORTES ESCARPINOS",28.43538634,-16.30793629
"CALZADOS CORY",28.43555662,-16.30797614
"CONFECCIONES ADORACION",28.44075565,-16.29850277
"ESCANDALO MODAS",28.44441399,-16.30012900
"DISTRIBUCIONES JUALEZ",28.42285844,-16.31679383
BAMBINI,28.43634280,-16.30720807
"FERRETERIA CASTRO DELGADO",28.42123816,-16.32031687
"EL FRANCES",28.46635602,-16.24903871
"TOP ANAGA",28.50408376,-16.19190554
"FERRETERIA ANAZA",28.42460981,-16.29769477
"CALZADOS PASEO",28.45265788,-16.28653852
CARUOSEL,28.47453112,-16.24989894
"CALZADOS DORTA",28.46754663,-16.25469955
"CALZADOS CAROLINA BOIX",28.42652122,-16.30081357
"CALZADOS MARYPAZ",28.42670308,-16.30067791
"CALZADOS EL NUMERO",28.47093766,-16.24957265
"DOLORES PROMESAS",28.46854008,-16.25116424
BOUNTY,28.47037253,-16.25244638
"BOUNTY CLASSIC",28.47050240,-16.25253219
"CLARK S",28.46918248,-16.25160991
"CAMILLE LUCIE",28.46846990,-16.25134300
ZAPPER,28.47008500,-16.25221600
"CALZADOS KARMEN",28.45533300,-16.28391740
"PIN UP",28.46998572,-16.25217124
IKEBAMA,28.46905496,-16.25172119
"KIOSCO CORAIMA",28.42321269,-16.29827169
"LIBRERIA PAPELERIA NAYGA",28.42471932,-16.29765105
"TERIA YABAR TENERIFE",28.46896060,-16.25147006
"MIA MIA",28.45253683,-16.28609287
"MIA MIA",28.46712276,-16.25164303
"ALAIN AFFLELOU OPTICOS",28.42651345,-16.30135423
"ANTONIO I",28.46654090,-16.24785100
"ALDAR DECO",28.47031440,-16.25040188
"SELECTA INTERIORES",28.46899492,-16.26207003
SFERA,28.46739329,-16.25367672
"SFERA JOVEN",28.46740693,-16.25374197
"FUNGIBLES 7 ISLAS",28.45282875,-16.28046008
"JOYERIA RUTABI",28.46734039,-16.24852326
"JOYERIA NATALIA",28.45515704,-16.28447301
DELICIOUS,28.46808691,-16.25350353
"BEGONA VELASCO",28.46864637,-16.25169324
"MIO SOLE",28.46846923,-16.25233746
INFOFASE,28.46839965,-16.25365069
"L ATELIER",28.46841329,-16.25244669
"NEW LONDON",28.46884255,-16.25120106
"PIU BELLA",28.46850146,-16.25202842
"DISCO NODA",28.46729196,-16.25353469
"DOLCE VITA",28.46843545,-16.25361458
BORGHETTI,28.46870420,-16.25310243
GEOX,28.46790077,-16.25218762
"LA VITRINA",28.46602000,-16.25569100
"GALERIAS JAPON",28.46685190,-16.25443600
"IO MODAS",28.46760499,-16.25992700
"BY BOUNTY",28.46996190,-16.25214100
"CACHIRULA DULCES REGALITOS",28.46750090,-16.24836300
"REFAN BOULEVARD",28.47028290,-16.25159100
"HIPERBAZAR CHINO ANAZA",28.42749951,-16.30094486
"LITTLE LONDON",28.46931323,-16.25156153
"MULTITIENDA PATRICIA",28.46924993,-16.26750575
"MUEBLES HERNANDEZ",28.46670564,-16.27250661
"BAZAR ELLE",28.45521942,-16.28388119
PRODUPIEL,28.46594431,-16.27143616
"MOMENTOS LOVE SHOP",28.46784918,-16.25459662
REFILL24,28.46152920,-16.25341070
"BAZAR PEPENLRIA VANIDADES",28.49604890,-16.22683895
"FLORISTERIA SALAMANCA",28.47039719,-16.26443423
"QUE FAUNA",28.47405793,-16.25031631
"ESTANCO SALAMANCA",28.46910023,-16.26334300
"DONG FANG IMPORTACION",28.45703483,-16.30387287
"EL LAGARTO ESTA LLORANDO",28.46771847,-16.25329829
"ESCALA MOBILIARIO",28.46695322,-16.25226436
"FLORISTERIA SANTA LASTENIA",28.44726163,-16.27759763
"FLORISTERIA CEMENTERIO",28.44734090,-16.27756945
NOVELTY,28.46717593,-16.25133273
"NOVEDADES CORAL",28.46697037,-16.24958921
"OPTICA RIEU",28.46743821,-16.25391556
"LITTLE HOME",28.46701545,-16.25028726
"KE PRECIOS",28.44838933,-16.30560968
"JOYERIA KATY KILATE",28.42662945,-16.30082135
"JOYERIA DAVENZO",28.44172118,-16.29873831
"JOYERIA EL CARDONAL",28.45203090,-16.29874551
"JOYERIA CRISTI",28.46767990,-16.25847800
"JOYERIA ENCARNA MENA",28.46822900,-16.25167400
"BAZAR PREMA",28.46656737,-16.24828713
"BAZAR QING",28.44762999,-16.29864500
"BAZAR NANDI",28.46662679,-16.24907275
"BAZAR SELU SALFOS",28.46646439,-16.27086969
"BARZAR TRIANA",28.46610241,-16.27104518
"BANANA COMPUTER",28.47566940,-16.24967526
"PERFUMERIA DE EQUIVALENCIA",28.46792996,-16.25468996
BODYBELL,28.42645765,-16.30080403
"BAZAR YUMBO",28.45538441,-16.28379841
BLONDIE,28.46795600,-16.25197800
"OPTICA LOS MAJUELOS",28.45204813,-16.30098044
"OPTICA SALAMANCA",28.46944726,-16.26344703
OPTICALIA,28.47029386,-16.26166860
"OPTICALIA LA PAZ",28.46840116,-16.26065455
"OPTICALIA CRUZ DEL SENOR",28.46529621,-16.26969326
